"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
16.639,1.7817,1.7195,2.9186,2.985,1.4215,0.56623,0.88739,"Inner"
15.792,1.9369,1.871,3.2568,3.7425,1.8165,0.58604,1.0357,"Inner"
15.404,1.5836,1.7509,2.5179,2.3944,1.4203,0.6032,1.0481,"Inner"
16.386,1.6094,1.6067,2.7756,2.6043,1.1346,0.45125,0.89827,"Inner"
15.933,1.1994,1.6377,2.7898,3.2787,1.9346,0.62564,1.4583,"Inner"
14.875,1.6109,1.9412,2.7719,2.8115,1.5405,0.57967,0.56367,"Inner"
17.091,1.5512,1.5235,2.1025,2.1349,1.7369,0.61206,0.86719,"Inner"
17.115,1.7487,2.1094,2.5664,3.5463,2.4977,0.81678,0.95176,"Inner"
15.389,1.8041,2.0179,3.0515,3.0988,1.4429,0.55536,0.59174,"Inner"
15.653,1.7157,1.9985,2.9141,3.1609,2.0907,0.63248,0.7533,"Inner"
16.803,2.0434,1.915,3.2819,3.346,1.7304,0.55325,1.0165,"Inner"
15.548,1.7317,1.7495,2.4483,2.9376,1.2925,0.40778,0.77416,"Inner"
15.636,1.9721,1.9759,2.6502,3.2089,1.8497,0.60776,0.74303,"Inner"
14.388,1.5846,1.9626,2.3393,2.5168,1.0875,0.44187,0.82861,"Inner"
15.344,1.2349,1.7104,2.3153,2.5842,1.5319,0.42677,0.65982,"Inner"
14.966,1.5393,1.5745,2.2614,2.2843,1.9149,0.59654,0.56686,"Inner"
16.618,1.5838,1.9131,2.7368,2.7988,1.2838,0.50522,1.333,"Inner"
17.309,1.6647,1.8051,2.5625,2.5149,1.4547,0.63961,1.4956,"Inner"
16.481,2.4314,3.3332,3.9007,4.4646,2.3265,0.78568,1.1067,"Inner"
15.227,2.0991,2.1193,3.836,3.8416,1.5387,0.7466,1.2316,"Inner"
15.53,2.2787,2.7532,2.6522,3.0769,1.4804,0.52132,1.2069,"Inner"
15.702,2.1336,2.0102,4.2826,4.7517,3.1297,0.99654,1.7504,"Inner"
16.025,3.0806,3.4738,4.076,4.4715,1.9971,0.77943,1.7869,"Inner"
16.878,2.1996,2.2539,2.9426,3.2276,1.6098,0.55582,0.74451,"Inner"
16.185,2.0247,1.9758,3.3458,4.2235,2.4771,0.70326,1.2478,"Inner"
15.395,1.8415,2.3426,2.9247,3.2496,1.8476,0.57689,0.81397,"Inner"
17.191,2.0338,1.7558,2.9425,3.6678,2.9766,0.67243,0.95007,"Inner"
16.31,1.7888,1.9331,2.4724,2.776,1.5565,0.54362,0.55333,"Inner"
16.306,4.3637,3.514,4.5345,3.6098,1.7888,0.76075,1.0977,"Inner"
15.33,1.9497,1.8545,3.4121,3.6304,2.3776,0.67893,0.97872,"Inner"
15.364,1.4584,1.8755,3.5222,3.3953,1.5729,0.55434,0.92253,"Inner"
16.071,1.8836,2.0134,3.4036,4.0485,1.389,0.69566,0.999,"Inner"
16.274,1.2623,2.1114,3.2552,3.5388,1.6955,0.5932,0.5686,"Inner"
15.48,2.2502,2.6927,2.8056,3.1285,1.7387,0.72902,1.2666,"Inner"
16.75,1.9869,2.3898,3.2391,3.6411,1.7143,0.62458,1.1765,"Inner"
15.165,2.1612,1.9071,2.335,2.328,1.3539,0.58399,1.8421,"Inner"
16.942,1.2608,1.6214,2.928,3.2188,1.4475,0.53001,0.81244,"Inner"
16.471,2.0204,2.2707,3.4503,3.9303,1.6714,0.76506,1.0076,"Inner"
16.961,1.9229,2.4984,3.6077,4.1759,2.0226,0.60352,0.87192,"Inner"
15.802,1.3615,1.7799,3.1219,3.311,1.0105,0.4241,0.61339,"Inner"
16.141,2.5267,2.7068,3.2251,4.0524,2.4354,0.88681,0.75063,"Inner"
14.652,1.7645,1.6889,2.629,3.244,1.348,0.5435,1.192,"Inner"
15.106,1.9416,2.4299,3.1455,3.266,1.4909,0.57046,1.0136,"Inner"
16.501,1.7302,2.7335,3.5094,3.151,1.3607,0.57556,0.73866,"Inner"
14.598,1.2528,1.8012,2.6855,2.8733,1.2454,0.52502,1.0037,"Inner"
15.046,3.2704,3.7328,3.9359,3.8431,2.2655,0.79881,1.4536,"Inner"
22.199,5.4726,5.3358,8.4447,9.608,4.069,1.7002,3.6317,"Inner"
16.818,1.5757,1.6305,3.1607,3.3043,1.9344,0.6931,1.0959,"Inner"
14.999,1.6489,2.3326,2.7401,2.8006,2.0212,0.66833,1.2377,"Inner"
15.023,1.7816,1.7812,3.0573,3.5965,2.0552,0.62136,1.4309,"Inner"
15.663,1.9467,1.9318,3.0551,2.8943,1.3602,0.52147,0.87054,"Inner"
15.246,2.927,3.6824,4.8346,5.9023,3.277,1.1853,1.7504,"Inner"
16.082,2.0045,2.1134,2.5185,2.6832,1.5897,0.58169,0.85051,"Inner"
14.968,1.8897,2.7492,3.1231,3.3981,1.6573,0.54276,0.75909,"Inner"
16.552,2.2511,2.8474,4.2626,4.7633,1.7236,0.71032,1.2016,"Inner"
14.638,1.6889,1.5356,2.6721,3.0524,2.076,0.70262,1.5221,"Inner"
17.945,2.1102,1.8998,2.6652,3.1552,1.9231,0.6764,1.4324,"Inner"
17.863,1.7858,2.1179,2.7667,2.9169,1.4729,0.5739,0.56044,"Inner"
16.303,1.6346,1.7489,2.5257,2.8951,1.8941,0.62618,1.5034,"Inner"
16.306,1.5419,1.5529,3.0244,2.7122,1.6237,0.63262,1.9724,"Inner"
16.226,1.6543,1.7925,2.8035,2.8275,1.3706,0.59746,1.0075,"Inner"
16.171,1.6645,1.9836,3.858,3.711,1.8742,0.64451,2.1577,"Inner"
15.891,2.3052,2.1026,2.57,2.9589,1.7186,0.62453,0.86838,"Inner"
16.069,1.5933,1.6757,2.7547,3.0135,1.5743,0.56318,0.63515,"Inner"
15.609,1.6524,1.6773,2.3993,2.7733,1.6233,0.72939,1.8169,"Inner"
16.497,2.964,2.1604,3.0261,2.7094,1.6514,0.72225,1.6765,"Inner"
16.706,1.5495,1.862,3.3568,3.8522,1.8702,0.64834,0.85567,"Inner"
16.721,1.5841,1.5172,2.8907,3.2937,1.6141,0.57324,0.79427,"Inner"
15.136,1.5561,1.869,2.4578,2.6118,1.414,0.56823,0.64523,"Inner"
16.417,1.5828,1.8562,2.8052,3.0008,2.0134,0.66039,1.0061,"Inner"
15.809,2.6199,3.1688,4.0901,3.2917,1.7875,0.64791,1.4858,"Inner"
15.073,1.7899,1.8213,3.1562,3.0999,1.7509,0.60515,0.82855,"Inner"
16.564,1.8928,3.029,5.2803,5.8527,2.8292,1.2039,0.98557,"Inner"
15.54,2.4141,2.1155,3.0369,3.6483,1.4406,0.58629,0.90082,"Inner"
15.149,1.8771,1.8767,2.8554,3.609,1.8085,0.6333,0.59448,"Inner"
15.674,1.425,1.6549,3.4952,3.795,1.5019,0.52617,0.55157,"Inner"
16.893,2.1497,1.8706,3.7431,4.112,2.3356,0.8297,1.8996,"Inner"
15.816,2.2607,2.655,4.7091,4.137,1.6768,0.77889,1.5906,"Inner"
16.996,2.2547,2.3228,3.2446,3.7391,1.8185,0.66059,0.80514,"Inner"
16.731,1.8452,1.6838,3.0117,3.551,1.9683,0.73256,1.2996,"Inner"
16.038,1.8957,2.6178,2.9899,2.9744,1.7866,0.66539,2.3726,"Inner"
15.956,1.6745,1.9229,3.2309,3.8834,2.5944,0.78372,0.88637,"Inner"
14.041,1.3602,1.7344,3.0842,2.577,1.5129,0.49891,0.98596,"Inner"
16.54,1.7855,2.0986,3.0106,3.0926,1.1742,0.4644,0.72337,"Inner"
14.886,1.5017,1.6441,2.4708,3.0611,1.6269,0.5646,1.0891,"Inner"
15.815,1.8799,2.1804,2.5582,2.892,1.4098,0.53536,0.94764,"Inner"
17.002,1.5581,2.0153,2.9852,2.9836,1.3137,0.5568,1.649,"Inner"
17.511,1.6075,1.8372,2.723,3.0823,2.0586,0.68357,1.1069,"Inner"
15.252,1.8312,2.1011,2.7277,3.1253,1.6119,0.53653,0.95184,"Inner"
15.336,1.6383,2.503,3.0416,3.7925,2.4737,0.77364,1.1232,"Inner"
15.408,1.7143,1.9687,3.1492,3.2297,1.601,0.46346,0.66079,"Inner"
16.112,2.4479,2.6625,3.4934,3.29,1.5287,0.51655,0.66517,"Inner"
14.937,1.1935,2.0425,3.0096,3.1977,1.9512,0.57164,0.75225,"Inner"
17.553,2.1492,1.7285,3.202,3.1502,1.3339,0.47284,0.57729,"Inner"
16.586,2.4564,2.1318,2.7498,2.9747,1.6832,0.50297,0.70321,"Inner"
15.983,1.9652,2.5064,3.7155,3.2131,1.5877,0.68206,1.5805,"Inner"
21.66,5.073,4.8166,4.9417,4.4768,1.5201,0.76592,1.1737,"Inner"
19.538,2.0711,1.9792,4.1043,4.2214,2.0255,0.67432,0.68224,"Inner"
19.898,1.6669,2.3894,3.203,3.3691,1.3687,0.49557,0.63268,"Inner"
22.546,2.6559,2.2307,3.324,3.5112,1.9511,1.0338,0.7427,"Inner"
20.215,1.5943,2.0081,2.282,2.4858,1.9342,0.45759,0.51597,"Inner"
19.261,1.8578,1.782,3.4992,4.0339,1.4362,0.48321,0.83836,"Inner"
19.361,1.522,1.8569,3.3616,2.9956,2.2172,0.62761,0.88543,"Inner"
20.282,3.3016,3.5775,4.1182,3.6896,1.472,0.56818,0.91013,"Inner"
18.316,2.1956,2.5142,2.8904,2.8984,1.8729,0.55431,0.85268,"Inner"
19.648,2.8062,3.0847,3.8661,3.6511,2.794,0.823,1.1613,"Inner"
19.829,2.0909,2.1126,2.627,2.9924,1.7522,0.75001,1.0147,"Inner"
21.055,1.9182,1.8332,3.2742,3.5957,1.6862,0.53814,0.70644,"Inner"
19.739,1.9354,2.2707,3.4202,3.693,2.6728,0.79158,1.8187,"Inner"
18.136,2.1233,1.5451,3.803,4.4181,1.0435,0.55664,1.1536,"Inner"
19.069,1.6202,1.8268,3.8568,3.7807,2.1462,0.63169,0.94275,"Inner"
17.71,2.2572,2.2392,3.9884,4.6196,1.5087,0.5782,1.3539,"Inner"
17.182,2.1524,2.0349,3.8021,4.0247,1.1982,0.4818,0.7849,"Inner"
17.93,1.5471,1.9284,3.7197,4.7408,1.7919,0.55569,0.68904,"Inner"
17.522,1.5696,2.0152,2.8281,3.0822,1.7791,0.69054,1.8622,"Inner"
17.658,2.079,2.2424,3.3694,3.9384,1.7185,0.62481,1.1849,"Inner"
16.688,1.5301,1.5631,3.0067,3.3208,1.8074,0.77132,1.4425,"Inner"
16.532,1.7209,1.9861,2.2373,2.7161,1.253,0.56746,0.81415,"Inner"
16.377,1.6697,1.8848,3.3844,3.4807,1.4483,0.59432,0.6051,"Inner"
16.169,2.6865,2.4716,3.5166,3.9218,1.8578,0.71314,1.1882,"Inner"
16.068,1.7546,1.9556,3.2111,3.7717,2.3442,0.68061,1.004,"Inner"
16.92,1.7947,2.1241,3.3832,4.3055,2.8153,0.7271,0.93784,"Inner"
15.651,1.5643,1.9939,3.1884,3.685,1.7846,0.55069,0.81918,"Inner"
16.027,2.0158,2.4746,3.3527,3.3353,1.7752,0.58417,0.73895,"Inner"
15.992,1.8534,1.8397,3.244,4.6292,3.2503,0.92607,0.71604,"Inner"
15.328,3.9202,3.6235,4.9652,3.9919,1.8135,0.8413,1.2385,"Inner"
18.442,2.5399,2.4963,3.6197,4.0619,1.6269,0.62128,0.94526,"Inner"
17.282,3.322,4.509,5.3443,4.7218,1.7668,0.69723,2.5829,"Inner"
15.945,2.0481,2.3805,4.1501,4.3543,1.5909,0.75706,1.6937,"Inner"
15.172,2.2247,2.3619,4.3544,4.9658,2.1263,0.75023,0.70825,"Inner"
16.962,2.3186,2.3649,3.4104,3.4883,1.6843,0.60465,0.75821,"Inner"
15.706,2.2474,2.5792,4.2902,4.8207,1.8119,0.70063,0.70661,"Inner"
15.031,1.8984,2.2746,4.3493,4.9047,2.151,0.75102,0.89954,"Inner"
14.583,1.6763,1.9187,3.1197,3.9092,1.8637,0.66103,0.93886,"Inner"
15.465,2.6933,2.2948,3.3366,3.2703,1.4993,0.63793,1.132,"Inner"
15.793,1.942,1.9623,3.3263,3.5875,1.8796,0.6349,0.8091,"Inner"
15.643,1.5462,2.2611,4.0407,4.2191,1.5318,0.5803,1.3869,"Inner"
15.75,5.5336,5.5456,5.3993,6.402,2.4548,0.70605,1.3994,"Inner"
16.357,1.698,2.3708,3.1195,3.3357,1.9621,0.68628,1.0592,"Inner"
19.307,4.0342,3.689,4.9896,4.9835,1.6556,0.68123,0.87893,"Inner"
15.918,1.8268,2.0185,3.0023,2.8183,1.9693,0.63295,0.76457,"Inner"
15.696,1.9883,2.7194,3.6422,3.9195,2.1719,0.60453,0.98572,"Inner"
15.139,2.0061,2.5586,3.4713,3.31,1.5191,0.56799,0.74826,"Inner"
15.844,1.6089,1.733,3.0737,3.7604,1.9976,0.65013,0.74494,"Inner"
16.429,1.5801,1.8494,2.9032,2.7545,1.45,0.57764,1.4342,"Inner"
15.625,1.8957,2.0608,3.3157,3.645,1.2693,0.52455,0.51741,"Inner"
16.795,1.9264,2.3367,3.3248,3.5848,2.3533,0.90597,0.77,"Inner"
18.538,1.5359,2.0137,2.8598,3.4248,1.5061,0.60476,0.81267,"Inner"
15.546,1.5621,1.5291,3.5591,3.8328,1.5943,0.60111,1.1345,"Inner"
15.331,1.8027,2.2138,3.7225,4.5856,2.0862,0.66349,0.8937,"Inner"
15.431,1.5036,1.9663,3.2876,3.2771,1.7351,0.65457,0.99885,"Inner"
13.973,1.8339,2.4699,2.9494,3.0395,2.2657,0.76979,1.9178,"Inner"
15.763,2.3063,3.465,3.5023,3.3833,2.0775,0.7762,1.35,"Inner"
16.153,1.9361,2.279,3.6026,3.3433,1.4542,0.55514,1.381,"Inner"
16.952,2.0391,1.9407,3.4715,4.0193,2.1664,0.72843,1.328,"Inner"
15.706,3.0099,2.6635,4.1974,4.6483,1.9171,0.9503,1.3218,"Inner"
16.318,1.8552,2.0624,4.2243,5.2241,2.1419,0.69984,1.2847,"Inner"
17.398,1.5075,1.8481,3.5945,3.5962,1.2766,0.58527,0.95167,"Inner"
17.035,3.1349,3.2279,3.9808,3.8729,1.631,0.70263,0.79775,"Inner"
15.168,1.6114,2.0181,3.8212,5.0144,1.8272,0.64229,0.79977,"Inner"
15.32,2.1175,2.0362,3.3775,3.503,1.3208,0.53446,1.6606,"Inner"
16.57,2.0322,2.2642,2.5571,2.8254,1.355,0.64129,1.1066,"Inner"
15.731,1.72,1.9848,3.5196,3.3679,2.4531,0.68972,1.1412,"Inner"
16.194,1.8857,2.0344,3.2305,3.3433,1.4977,0.58993,1.1964,"Inner"
15.97,3.1474,3.618,3.8445,3.5214,2.1512,0.71221,1.0159,"Inner"
16.574,2.2025,2.604,3.1878,2.9166,1.5323,0.66984,0.91731,"Inner"
18.651,2.1964,2.3337,3.7583,4.036,1.4626,0.58607,1.2209,"Inner"
17.474,1.8593,2.0389,3.325,3.2478,1.7504,0.70882,0.92258,"Inner"
15.363,1.5176,2.0917,2.8095,3.1159,1.2598,0.51655,1.0606,"Inner"
16.105,1.5585,1.705,3.4355,3.745,1.622,0.56183,1.8405,"Inner"
16.428,2.2402,2.9359,3.2091,3.499,2.6752,0.86889,0.74097,"Inner"
15.785,2.1809,2.3581,3.4048,4.1167,1.6518,0.58456,1.0279,"Inner"
16.171,3.1495,3.1023,4.5017,4.8168,3.5425,1.1297,1.3717,"Inner"
16.71,2.3185,3.1022,4.5043,4.207,1.519,0.58188,1.3249,"Inner"
16.942,1.5868,1.8721,3.3637,3.0599,1.3384,0.52731,2.442,"Inner"
18.011,3.7759,3.5847,6.6305,7.2314,3.9759,1.3733,1.433,"Inner"
17.075,2.346,2.5025,3.4208,3.6698,1.2874,0.58166,0.98989,"Inner"
20.788,4.3045,4.8185,3.5382,3.6486,2.1626,1.0695,1.3395,"Inner"
18.063,4.5169,5.0129,7.667,7.7861,2.9939,1.1907,1.4812,"Inner"
19.565,4.5419,3.0673,4.3949,5.6973,2.5852,1.5288,1.2995,"Inner"
16.877,1.8241,1.9724,3.1989,3.8836,1.9798,0.64039,1.5349,"Inner"
15.537,1.6617,1.9507,2.5141,3.141,2.001,0.69445,0.95465,"Inner"
16.755,1.7564,1.8118,3.1898,3.4927,1.7009,0.54155,0.88695,"Inner"
15.35,1.7538,1.8906,3.6447,3.2957,1.2479,0.56745,0.79139,"Inner"
15.673,2.24,2.1641,3.4352,3.7403,2.2512,0.67762,0.71178,"Inner"
17.158,2.0723,1.8217,4.146,5.3664,2.1188,0.72587,0.90209,"Inner"
17.406,1.8435,2.1648,2.8627,2.982,1.3853,0.51119,0.90241,"Inner"
17.967,1.8825,2.0985,4.2338,4.8537,2.1656,0.74068,1.3417,"Inner"
18.815,4.172,3.612,6.9535,9.0129,4.0659,2.2608,2.5251,"Inner"
16.37,1.8958,2.3464,3.8449,4.3561,2.0273,0.65957,0.97902,"Inner"
15.791,2.6704,2.6716,3.1736,3.835,2.143,0.74811,0.71189,"Inner"
16.896,2.4631,2.4788,4.783,4.9182,2.5201,0.91586,1.3133,"Inner"
17.046,2.2357,2.3755,3.3036,3.449,1.9594,0.74288,1.7456,"Inner"
16.991,3.8226,3.3728,4.5231,4.752,2.2818,1.164,0.80142,"Inner"
14.785,1.1469,1.8385,3.5656,3.8249,1.5254,0.56622,0.97811,"Inner"
15.445,1.754,2.2711,3.3766,4.6588,2.5293,0.84634,1.3675,"Inner"
17.061,1.7445,2.0766,3.6213,3.8407,2.167,0.64563,0.69771,"Inner"
15.831,1.8545,2.0626,3.8165,4.5001,1.3896,0.52328,0.97543,"Inner"
18.009,3.0553,3.0569,4.1623,5.5435,2.0291,0.74817,0.8678,"Inner"
17.415,1.6775,1.8845,3.63,4.0553,2.5894,0.85424,0.95314,"Inner"
19.342,3.7011,3.6461,4.1384,3.961,1.7287,0.78454,0.93582,"Inner"
15.738,1.7577,1.6936,3.591,3.7547,1.5927,0.57511,1.0359,"Inner"
14.313,1.7295,1.8506,3.7377,3.6644,1.2323,0.53039,1.0532,"Inner"
15.87,1.8802,1.691,3.64,3.7088,2.1147,0.60796,0.92548,"Inner"
17.572,3.8858,3.6174,4.3448,4.4742,1.9269,0.82931,1.1659,"Inner"
15.717,1.4715,1.7464,3.2771,4.173,1.6792,0.7484,1.4281,"Inner"
19.94,2.5752,3.4761,3.7368,3.4151,1.6088,0.79352,1.1667,"Inner"
18.238,2.6974,3.0805,4.2912,4.9969,2.4844,0.94334,1.2221,"Inner"
14.542,1.8163,1.9891,3.3973,3.7768,1.5869,0.6699,1.7864,"Inner"
17.148,1.747,1.7778,2.9676,3.2421,1.8588,0.71142,0.90341,"Inner"
16.829,1.5462,1.9816,3.3462,4.0712,1.8051,0.60046,1.3472,"Inner"
15.825,3.3403,2.3219,3.237,3.0058,1.8006,0.6656,0.92258,"Inner"
14.518,2.1524,2.9015,3.8055,3.9649,1.8063,0.65727,1.11,"Inner"
16.163,1.6252,2.0198,3.4939,3.8191,1.5528,0.47309,0.8104,"Inner"
15.806,1.9974,1.9082,3.7505,4.2247,1.7625,0.65937,0.89233,"Inner"
15.583,1.5066,1.4984,3.1508,3.4209,2.128,0.75585,0.81098,"Inner"
16.859,1.6605,1.9932,3.3247,3.726,1.9758,0.71113,0.69051,"Inner"
17.226,1.6146,2.0593,2.7717,3.1607,1.53,0.60128,0.91943,"Inner"
18.732,2.5876,3.4135,4.2703,4.1418,1.262,0.6194,0.64612,"Inner"
16.598,1.741,2.6285,3.401,3.3174,1.9094,0.68261,1.0922,"Inner"
17.453,1.5848,1.4423,3.2082,3.7935,1.338,0.49881,0.57993,"Inner"
15.437,2.2248,2.1983,6.1813,7.4628,2.4608,0.85346,0.83555,"Inner"
16.818,1.5049,1.6582,3.5818,3.7418,1.7337,0.70266,0.9356,"Inner"
15.805,1.7353,1.9676,8.5843,11.313,1.9084,0.59197,0.89122,"Inner"
16.435,2.1627,2.0575,4.199,4.8899,2.7544,0.73332,0.69242,"Inner"
15.004,2.3946,2.7703,3.8681,3.5104,1.4199,0.66149,1.0416,"Inner"
17.847,1.602,1.3448,3.2167,3.5728,2.0875,0.64315,1.2344,"Inner"
16.233,2.06,2.3235,3.7874,4.5266,2.0926,0.68489,0.76527,"Inner"
16.477,2.7385,2.5656,3.4789,4.125,1.43,0.68413,0.69408,"Inner"
15.517,1.4336,1.9135,3.2645,3.0699,1.9869,0.5942,1.0715,"Inner"
14.522,2.2754,2.2093,3.7809,4.2037,2.1589,0.68388,0.75952,"Inner"
14.824,2.0677,2.1965,3.5467,3.6663,1.6402,0.69913,1.3499,"Inner"
16.235,2.4142,2.6506,4.9564,5.3235,2.6677,0.81008,1.1272,"Inner"
15.352,2.0799,2.2095,3.2573,3.7271,1.807,0.64159,0.87099,"Inner"
15.826,1.6683,1.9148,3.9122,3.7548,1.8296,0.73511,0.88353,"Inner"
15.669,2.4375,2.0006,3.2835,3.4409,2.0804,0.65031,1.4377,"Inner"
17.105,2.1694,1.9934,3.6403,4.2399,1.6975,0.7013,0.7227,"Inner"
15.372,1.5992,1.8192,3.4713,4.0989,2.441,0.72786,0.59307,"Inner"
17.586,2.7175,2.4103,3.1817,3.1983,2.0092,0.81046,1.0243,"Inner"
16.887,2.3917,2.0231,2.7402,3.2939,1.6685,0.71292,1.4196,"Inner"
15.396,1.8285,1.5505,3.121,3.4966,1.6329,0.65984,1.7418,"Inner"
16.026,2.9544,2.9333,3.5899,3.1031,1.4864,0.50504,1.0226,"Inner"
14.903,1.7403,1.8262,3.5049,3.9178,2.8294,0.78633,1.2147,"Inner"
15.508,1.7463,1.9065,2.6521,2.4978,1.3286,0.47673,0.84485,"Inner"
16.105,1.657,2.8775,5.2026,5.5221,2.8526,1.0426,0.8186,"Inner"
15.513,1.7526,1.7653,3.1929,3.9044,1.5538,0.54209,0.77872,"Inner"
18.303,2.3793,3.3681,4.3173,4.2307,1.3086,0.57371,0.59601,"Inner"
17.101,2.3613,2.9155,4.5066,5.2802,2.7457,0.87361,1.3313,"Inner"
15.791,2.6589,2.6631,3.351,4.7987,1.9198,0.76672,1.0395,"Inner"
15.683,1.9697,2.9681,3.3443,3.1113,1.7461,0.65014,1.5464,"Inner"
14.431,1.7921,1.9209,3.7544,5.0839,3.017,0.66685,1.2249,"Inner"
15.646,1.4633,1.556,2.5468,2.816,1.3597,0.51003,0.59731,"Inner"
16.623,2.7777,3.0767,5.1252,6.6342,2.0291,0.8239,1.101,"Inner"
16.676,1.935,2.263,3.7674,4.3242,2.9767,0.72589,0.70759,"Inner"
15.533,2.1518,2.305,3.298,3.6027,1.6647,0.56619,0.66402,"Inner"
16.214,2.3973,2.3104,3.9491,3.892,1.8844,0.62951,1.1552,"Inner"
24.431,7.7256,6.4389,9.0302,8.5512,2.5637,0.92012,0.72297,"Inner"
16.235,1.7093,2.1008,4.1892,4.7474,2.266,0.62486,0.63038,"Inner"
18.443,3.271,3.8534,7.5508,7.9893,2.0653,1.0257,1.3329,"Inner"
18.827,2.2458,2.0586,3.3881,3.8643,2.0931,0.70576,0.94685,"Inner"
15.996,1.9698,2.139,3.6146,3.874,1.8548,0.74704,1.347,"Inner"
15.662,2.0275,2.0968,3.6538,4.322,1.6215,0.59553,1.6757,"Inner"
14.799,1.7603,1.8252,3.4742,3.6588,1.5253,0.68262,1.4822,"Inner"
16.949,5.1008,4.3787,5.6393,6.8872,2.7762,1.2072,1.3412,"Inner"
16.399,2.6175,3.1967,4.3644,4.6622,1.87,0.63833,1.1673,"Inner"
14.173,1.7703,1.9974,3.3164,3.6708,2.169,0.70874,1.0581,"Inner"
17.923,2.085,2.4511,3.3203,3.9527,2.2467,0.78361,0.64428,"Inner"
18.388,2.2805,2.5136,3.1971,3.5534,2.9811,0.87777,1.3616,"Inner"
16.309,2.5528,2.4774,4.2884,4.7104,2.0128,0.78583,0.80046,"Inner"
14.805,1.5532,2.3686,3.2569,3.6713,1.5962,0.52959,1.151,"Inner"
16.442,2.5063,2.3957,2.7566,3.5978,2.0504,0.71336,1.3723,"Inner"
15.861,1.7022,1.8228,3.0603,3.816,1.6489,0.56813,0.94418,"Inner"
15.366,2.0163,2.6996,4.621,4.8042,1.6204,0.57459,0.94989,"Inner"
16.067,3.0849,2.6939,4.1003,4.0975,3.0987,0.80278,0.78132,"Inner"
16.461,1.9582,2.3119,2.7176,3.1191,1.5528,0.67577,0.92849,"Inner"
16.158,2.1272,2.3074,3.7877,3.9301,2.7309,0.81932,0.86582,"Inner"
18.253,2.0571,1.8525,3.6214,4.0254,2.3641,0.74835,1,"Inner"
16.466,2.3089,2.0477,3.5281,3.7993,2.1291,0.83949,1.4359,"Inner"
17.71,2.1441,2.4288,3.3222,3.8199,1.7807,0.6489,1.0842,"Inner"
16.729,2.354,2.4099,4.2177,4.6194,2.4336,0.82344,0.83702,"Inner"
16.379,2.7929,2.3714,3.4706,3.972,2.4121,0.789,0.93683,"Inner"
15.169,1.9787,2.5136,4.6201,5.3015,1.824,0.83301,2.276,"Inner"
16.131,2.0438,2.0897,4.4928,4.5727,2.0485,0.67831,1.5481,"Inner"
16.693,2.5291,1.8754,3.183,3.5692,1.818,0.66412,1.1959,"Inner"
17.779,3.1168,3.4776,5.8678,6.4715,2.684,0.8211,1.2607,"Inner"
15.397,1.9373,2.2478,3.2664,3.2998,1.6725,0.54436,0.73353,"Inner"
20.091,2.5988,2.3508,5.2859,6.3901,2.4371,1.0751,1.1067,"Inner"
18.099,1.6393,1.9577,3.9024,4.5471,1.9593,0.57635,0.73771,"Inner"
17.164,2.3067,1.8953,4.0638,3.9379,1.588,0.57095,1.7773,"Inner"
14.926,3.4733,3.2726,3.9325,4.4119,2.1475,0.7229,1.2652,"Inner"
15.44,1.5781,1.6747,2.6922,3.0406,1.4911,0.60719,0.72982,"Inner"
14.297,1.9129,2.1298,3.7822,3.753,1.435,0.43012,0.69155,"Inner"
16.389,1.7092,2.0806,3.9945,5.181,3.6637,0.88589,0.96479,"Inner"
15.614,1.5502,1.7654,3.12,3.5358,1.503,0.60121,0.75382,"Inner"
15.773,2.0885,2.2715,3.7316,4.1165,1.8788,0.72887,1.0584,"Inner"
21.224,9.0861,8.703,10.668,10.43,4.3438,2.1965,3.2109,"Inner"
2.0266,1.6092,1.4109,3.0028,1.5534,0.48916,0.24239,0.10424,"Outer"
1.8899,2.0672,1.3385,3.1528,1.7714,0.39769,0.2157,0.11071,"Outer"
2.485,2.2492,1.3291,3.1495,1.6444,0.31162,0.2072,0.10773,"Outer"
1.7952,1.7926,1.7973,2.6397,1.5489,0.37442,0.23238,0.12161,"Outer"
2.3197,2.2019,1.9186,2.7927,1.3814,0.3258,0.25284,0.13973,"Outer"
2.1476,1.7165,1.9547,3.519,1.6677,0.40261,0.22553,0.1037,"Outer"
1.9579,1.7034,2.206,3.4635,1.621,0.34528,0.22157,0.1029,"Outer"
2.5488,1.9069,1.5882,3.5774,1.9196,0.31821,0.16763,0.11973,"Outer"
2.1037,2.1666,1.7759,3.4313,2.0187,0.36146,0.19885,0.11169,"Outer"
1.9156,2.059,2.111,3.8345,1.7483,0.32716,0.17747,0.12461,"Outer"
2.3662,2.018,1.7373,3.5825,1.4451,0.32382,0.22559,0.11878,"Outer"
2.0006,2.0181,1.662,3.1045,1.4747,0.32448,0.19209,0.10226,"Outer"
2.2967,1.9677,1.7852,3.6345,1.6412,0.43733,0.295,0.11122,"Outer"
2.3515,1.675,1.4666,3.4733,2.0265,0.43286,0.23206,0.11859,"Outer"
1.829,2.0618,1.7031,3.5096,1.8898,0.39426,0.23302,0.099873,"Outer"
2.4538,2.1673,2.0512,3.6993,1.8267,0.42896,0.21764,0.079385,"Outer"
2.4659,2.0034,1.7115,2.8203,1.5576,0.32476,0.17787,0.092311,"Outer"
2.0782,1.8815,1.3715,3.5556,1.7857,0.30174,0.19349,0.090338,"Outer"
