"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
63.857,11.059,15.257,10.539,4.8511,4.2219,14.193,8.9106,"Inner"
62.412,11.717,16.003,8.5834,7.3091,4.556,16.971,12.459,"Inner"
59.466,9.7283,13.187,11.79,5.0034,3.5642,15.927,9.8327,"Inner"
65.331,11.872,14.637,9.7659,5.7117,4.6019,15.702,14.175,"Inner"
63.247,10.303,10.617,10.201,3.7647,3.698,14.715,8.1153,"Inner"
61.609,14.56,18.289,14.076,5.9086,4.2652,15.674,9.0198,"Inner"
60.02,11.464,15.688,9.3551,6.0911,4.4628,16.948,11.882,"Inner"
60.594,8.4329,16.178,10.381,5.6818,3.5252,15.633,9.0414,"Inner"
61.573,10.501,15.807,11.197,6.2533,4.8388,18.345,7.901,"Inner"
63.231,7.2473,16.94,11.125,3.7164,3.9217,13.859,10.079,"Inner"
61.043,11.3,13.917,13.45,7.7013,4.5609,13.887,9.2662,"Inner"
62.403,11.008,16.15,11.277,7.0541,4.2182,15.981,9.516,"Inner"
59.377,10.289,12.446,10.266,10.14,4.222,10.983,8.1458,"Inner"
65.235,7.0944,14.065,8.8148,4.8907,3.5681,14.143,8.2637,"Inner"
64.169,9.3934,14.779,11.932,6.1625,4.7951,16.688,9.5577,"Inner"
65.224,10.37,17.013,13.354,5.3341,4.4636,16.911,10.014,"Inner"
61.778,8.3161,13.063,9.7654,4.2599,2.8382,17.528,5.6619,"Inner"
62.374,10.49,15.844,12.935,4.5182,5.0501,14.898,12.191,"Inner"
57.653,8.7736,14.695,10.161,7.0929,3.5581,14.048,7.8036,"Inner"
59.446,11.744,15.042,12.163,5.9887,4.3209,14.281,7.8273,"Inner"
63.317,9.7887,16.282,13.898,4.7564,3.6183,14.67,7.6253,"Inner"
58.244,8.2787,14.067,10.427,6.1942,3.5887,12.645,6.6864,"Inner"
58.555,14.002,16.848,14.572,8.4897,5.2499,15.934,11.161,"Inner"
71.271,12.91,16.807,18.922,13.764,8.5079,21.019,15.304,"Inner"
64.208,8.7962,13.916,8.2496,6.7108,4.1191,16.217,10.416,"Inner"
58.5,9.0044,13.023,11.977,7.2474,4.4309,13.911,10.306,"Inner"
59.213,10.064,15.053,8.7562,8.4798,4.1419,14.904,9.8717,"Inner"
61.51,9.596,13.559,10.732,5.3944,3.3753,15.505,7.288,"Inner"
59.67,12.343,19.015,14.604,7.0943,6.6498,20.782,13.636,"Inner"
61.351,10.342,14.173,10.892,5.648,3.3233,12.107,8.9026,"Inner"
58.687,10.667,13.929,13.479,4.8861,3.8771,16.235,9.1681,"Inner"
62.741,11.792,19.47,13.965,7.0144,4.3903,19.522,10.003,"Inner"
58.344,9.1024,13.172,8.7519,8.6584,4.8166,14.553,10.675,"Inner"
66.595,11.048,15.6,9.5363,8.3306,4.7435,12.792,9.0205,"Inner"
66.732,9.596,14.085,10.834,3.6854,4.1389,13.739,7.8957,"Inner"
63.365,9.1857,10.958,9.6642,8.6894,3.603,15.572,9.7405,"Inner"
63.41,8.6526,14.452,8.9504,11.495,3.4884,13.19,9.262,"Inner"
61.954,8.899,15.241,9.4365,6.4303,3.9899,12.035,7.6805,"Inner"
62.597,9.5597,16.051,11.303,11.965,3.9031,18.27,9.676,"Inner"
61.49,11.911,13.831,10.569,5.5332,4.5479,12.807,8.7334,"Inner"
61.264,9.0944,13.94,9.1127,4.1351,3.9699,14.461,8.7026,"Inner"
61.296,8.772,11.396,9.7557,10.127,4.7349,13.583,8.4733,"Inner"
62.689,12.46,14.821,8.9504,9.4975,4.2214,12.371,9.2521,"Inner"
64.119,9.0234,14.929,10.393,5.3271,4.0254,16.87,10.035,"Inner"
64.357,8.6131,13.399,8.0207,5.1723,4.0651,14.81,8.4513,"Inner"
60.352,8.7988,13.21,9.7065,4.176,3.705,11.855,8.039,"Inner"
62.77,8.8587,13.298,10.497,6.2134,3.835,14.111,10.719,"Inner"
61.672,10.675,17.34,12.257,8.5391,4.4756,15.005,9.1832,"Inner"
59.02,9.6786,15.01,10.733,5.2789,4.0699,14.517,8.9125,"Inner"
63.392,9.2989,18.852,14.499,6.1761,6.0206,15.975,12.464,"Inner"
60.229,10.884,14.233,11.461,5.4875,3.5347,17.07,8.7007,"Inner"
59.496,11.056,12.84,10.337,3.6612,4.53,17.325,8.7347,"Inner"
60.743,8.1695,14.812,9.9951,3.6887,3.6635,13.679,8.6867,"Inner"
64.166,10.082,17.729,10.836,10.562,4.76,16.888,12.421,"Inner"
61.556,10.097,18.913,13.065,8.9577,5.0243,15.413,9.0107,"Inner"
64.211,10.711,14.666,12.206,5.1302,4.2795,17.747,9.3923,"Inner"
64.015,10.804,14.351,9.0566,7.7592,4.6621,16.432,10.265,"Inner"
61.986,10.191,15.597,12.736,12.67,4.0931,13.061,9.4703,"Inner"
61.902,8.9313,13.296,10.518,5.6702,5.0526,17.803,12.937,"Inner"
55.779,8.4368,14.089,9.6785,6.0745,3.1677,13.141,8.9839,"Inner"
63.841,8.9593,13.861,11.077,4.7986,3.0825,13.614,6.7703,"Inner"
58.957,8.0101,12.114,10.014,6.8177,3.7333,14.311,9.059,"Inner"
61.731,10.375,12.261,10.052,6.1103,3.6147,14.64,7.0986,"Inner"
65.061,9.4368,14.322,10.861,9.2708,4.0098,13.431,7.668,"Inner"
66.435,10.188,13.379,8.5265,6.5506,4.3431,14.734,10.813,"Inner"
60.457,10.063,10.806,10.767,5.8632,3.7449,16.239,9.8696,"Inner"
60.11,10.033,14.977,12.294,6.8181,5.1872,15.628,11.729,"Inner"
60.162,9.8438,13.193,10.913,4.4323,3.6808,16.181,9.031,"Inner"
62.7,11.756,15.736,12.704,4.2913,3.8859,15.537,8.5452,"Inner"
59.575,7.4669,13.292,11.099,4.8736,3.5546,16.735,10.422,"Inner"
65.044,10.954,14.97,9.547,3.9968,3.3123,15.466,7.6848,"Inner"
61.551,12.853,12.817,11.256,4.5817,3.24,14.742,8.7074,"Inner"
62.309,11.462,15.92,11.594,9.0712,4.592,14.884,8.6951,"Inner"
78.502,17.042,17.399,14.437,6.7169,4.9091,18.355,9.6622,"Inner"
73.065,11.204,17.567,9.3322,4.2426,4.9963,18.581,10.769,"Inner"
73.622,9.273,15.638,11.392,4.2745,3.2803,15.347,7.4969,"Inner"
76.345,14.211,15.629,9.5066,4.4859,6.1531,15.488,10.396,"Inner"
75.195,8.8635,12.023,10.551,3.522,3.0978,12.502,9.9959,"Inner"
72.242,9.5796,15.489,10.693,5.2755,3.6452,17.873,7.5565,"Inner"
71.224,8.6006,14.87,9.3259,5.3843,3.6895,15.214,11.054,"Inner"
73.959,12.68,17.818,14.202,5.4541,4.2441,16.399,8.2057,"Inner"
68.969,11.407,14.006,12.922,5.5325,3.4824,13.379,10.125,"Inner"
72.173,12.401,16.172,11.472,7.1126,4.8934,16.53,13.727,"Inner"
73.586,11.177,12.609,10.827,6.2406,4.9353,14.968,9.5064,"Inner"
76.643,9.7453,15.076,9.9417,4.4628,3.4834,16.956,8.9656,"Inner"
72.678,8.977,14.706,11.986,10.408,4.3824,16.291,13.335,"Inner"
67.743,10.583,14.821,8.5514,7.0675,3.2963,17.239,6.7152,"Inner"
71.459,9.0506,15.561,10.085,5.8147,4.4024,18.279,10.696,"Inner"
67.979,9.4823,18.131,12.247,8.0604,3.7489,18.288,7.5955,"Inner"
66.077,11.769,15.889,10.015,5.2149,3.2764,16.91,6.2453,"Inner"
67.784,8.5451,14.779,11.178,4.5485,3.4974,20.509,9.9112,"Inner"
66.547,8.8861,14.514,10.317,10.138,4.7635,13.822,9.7279,"Inner"
67.155,10.398,14.279,11.707,7.0721,4.4112,18.349,9.3298,"Inner"
64.362,8.864,14.263,8.6756,8.3192,4.8404,15.205,9.8486,"Inner"
62.891,9.0836,11.742,11.002,5.0635,3.9679,13.152,6.8454,"Inner"
63.055,9.0792,16.957,10.172,3.9775,3.7237,15.689,8.1193,"Inner"
62.182,13.44,15.635,11.105,7.0406,4.5304,18.008,10.415,"Inner"
62.681,10.114,14.494,10.037,6.1037,4.6371,17.413,11.764,"Inner"
64.043,10.455,16.041,11.093,5.7722,4.8364,18.165,13.562,"Inner"
60.9,8.5769,13.905,10.527,5.1772,3.6924,17.31,10.224,"Inner"
61.842,11.594,14.898,12.668,4.7905,4.4905,15.942,9.2239,"Inner"
60.733,10.244,14.642,9.0758,4.7711,4.8419,20.824,15.605,"Inner"
60.517,12.649,18.991,15.586,5.8176,4.386,13.2,9.1316,"Inner"
68.635,12.341,15.717,12.968,5.9955,4.0819,17.926,9.3512,"Inner"
65.47,14.481,17.87,11.752,13.522,4.4557,17.311,9.9597,"Inner"
61.536,10.103,18.023,13.33,9.2943,5.7731,17.988,8.6043,"Inner"
58.738,10.614,18.642,12.557,4.6187,4.5404,21.72,10.258,"Inner"
63.78,12.179,16.638,12.09,4.6579,4.314,14.259,8.4858,"Inner"
60.972,11.824,17.137,11.984,4.5374,4.4982,19.577,9.4799,"Inner"
58.779,9.4869,18.17,12.952,5.7388,5.0505,20.919,10.654,"Inner"
58.035,9.779,15.484,10.008,5.7538,4.4229,16.197,10.775,"Inner"
60.002,12.586,14.229,11.919,7.0234,4.2874,16.726,8.3516,"Inner"
61.145,10.731,15.582,10.648,5.3938,3.5922,16.761,10.135,"Inner"
61.799,8.0501,15.46,11.096,8.4045,3.6932,20.514,8.4737,"Inner"
61.16,14.149,17.426,19.233,8.1949,4.2553,18.523,10.739,"Inner"
63.604,8.895,15.385,11.872,6.303,4.5744,14.978,10.853,"Inner"
68.077,12.444,14.769,14.084,5.4963,5.078,20.339,9.6303,"Inner"
61.175,10.402,13.658,9.9034,4.6945,4.3324,14.077,9.7862,"Inner"
61.297,10.267,17.056,12.475,6.2877,3.594,16.777,11.469,"Inner"
59.509,10.783,15.125,12.27,5.152,3.3033,15.63,9.1317,"Inner"
61.783,8.3718,14.858,10.345,4.6009,4.3057,16.899,10.741,"Inner"
63.599,9.0364,14.049,9.1066,8.4238,4.0955,13.118,8.3278,"Inner"
61.473,9.6326,16.499,11.176,3.3241,3.5675,15.725,7.4867,"Inner"
63.626,10.387,13.65,11.646,5.2375,4.9919,17.311,11.19,"Inner"
69.738,7.8087,13.769,10.959,4.9636,3.7099,15.982,9.3155,"Inner"
61.256,8.2813,16.421,9.2017,6.8345,4.0597,15.833,8.8635,"Inner"
60.202,8.4885,16.487,10.76,4.9552,4.8511,19.238,11.131,"Inner"
60.637,7.6968,14.836,10.763,5.8611,4.6435,15.251,9.5363,"Inner"
56.254,9.5772,14.493,12.144,11.235,4.8543,14.778,11.236,"Inner"
60.018,10.231,14.385,15.576,8.0377,4.6198,15.665,9.8881,"Inner"
62.95,10.411,18.882,11.33,8.1035,3.6383,13.161,8.5862,"Inner"
63.093,10.954,15.428,9.5353,7.9187,4.8173,18.352,10.834,"Inner"
60.561,12.702,17.476,13.904,7.6705,4.4334,19.423,9.7788,"Inner"
62.593,10.009,17.47,10.764,7.5559,4.391,22.552,11.012,"Inner"
66.703,8.7177,14.984,10.16,5.9961,3.3632,18.492,6.6868,"Inner"
64.972,13.545,17.841,13.245,4.9533,4.3605,17.597,8.1375,"Inner"
59.043,10.239,18.38,9.2128,5.0787,3.7845,19.849,9.619,"Inner"
60.656,9.8526,15.901,11.406,9.5755,3.784,15.733,7.3659,"Inner"
63.591,10.643,13.85,12.189,6.645,4.0624,12.09,8.1138,"Inner"
60.999,9.9095,16.882,10.126,6.6769,4.8979,15.738,12.009,"Inner"
62.476,11.306,15.372,10.267,7.1126,4.3755,15.658,7.6605,"Inner"
60.924,14.16,16.62,15.074,6.1573,3.984,16.461,11.496,"Inner"
62.843,11.198,15.336,13.541,5.6407,4.335,13.471,8.4862,"Inner"
68.591,12.084,17.772,12.521,7.5177,3.6539,16.671,8.6561,"Inner"
65.938,10.513,14.295,10.969,5.4122,4.6199,16.185,10.07,"Inner"
60.116,9.1186,12.579,10.344,6.3149,3.5357,15.674,7.4984,"Inner"
62.161,8.5076,16.498,9.2814,10.448,3.9039,16.535,8.8051,"Inner"
63.184,12.065,15.889,15.474,4.6783,5.3345,14.845,12.877,"Inner"
61.646,11.574,16.536,12.256,6.2599,3.8935,17.622,9.4858,"Inner"
61.702,14.38,15.768,13.771,8.0448,6.1135,21.738,15.917,"Inner"
62.99,11.94,18.954,13.05,7.4133,3.8508,17.333,8.3533,"Inner"
64.054,8.8627,15.315,10.231,13.135,3.8051,15.234,7.2066,"Inner"
63.451,12.292,24.511,18.214,8.0456,7.0186,22.728,17.12,"Inner"
65.292,11.216,15.066,10.702,5.9431,3.9686,17.691,7.4498,"Inner"
68.894,12.438,15.334,15.494,6.3963,4.258,15.689,12.107,"Inner"
67.065,14.454,26.943,16.464,6.7931,4.6666,20.957,12.741,"Inner"
69.223,14.968,18.301,12.858,8.0948,6.9705,21.023,13.088,"Inner"
64.649,9.0941,16.7,10.297,8.712,4.4613,16.443,10.563,"Inner"
60.751,8.9895,12.431,10.863,6.0093,4.2188,14.413,11.231,"Inner"
63.661,10.014,14.768,9.473,5.89,3.1887,16.375,9.9732,"Inner"
60.404,8.8365,16.785,10.204,5.0509,3.9201,15.49,6.9611,"Inner"
60.304,10.583,15.267,12.312,4.6213,4.3395,17.194,11.172,"Inner"
65.89,9.3598,17.707,10.682,5.5513,4.9659,21.144,11.013,"Inner"
66.085,9.8433,10.991,11.891,5.4929,3.398,16.098,8.1094,"Inner"
67.829,10.564,17.761,11.346,7.8089,5.0567,19.994,11.169,"Inner"
62.911,15.411,19.65,14.307,11.509,7.8509,25.593,15.191,"Inner"
63.288,9.9202,18.8,11.707,5.9676,3.8429,18.115,10.773,"Inner"
61.764,12.911,13.42,11.712,4.5048,4.764,19.018,10.413,"Inner"
64.102,11.62,19.28,12.74,7.9655,5.3778,20.631,11.216,"Inner"
63.342,10.708,14.002,12.658,10.148,3.6408,16.621,11.609,"Inner"
63.298,12.275,16.06,14.708,5.5936,6.2954,19.422,10.1,"Inner"
58.447,6.5564,17.501,10.811,5.9749,3.9566,15.929,8.4119,"Inner"
60.012,10.663,14.668,11.021,8.1267,5.2737,20.458,13.49,"Inner"
65.119,10.762,16.708,10.245,4.6926,4.1895,16.863,10.885,"Inner"
61.464,8.8517,17.913,11.782,6.1132,3.2393,17.266,8.2504,"Inner"
65.803,11.532,19.119,15.67,5.0912,4.4489,18.025,10.778,"Inner"
66.07,8.605,17.645,10.505,6.1351,5.165,16.402,12.997,"Inner"
66.983,14.007,16.106,14.262,5.7247,3.9222,17.031,10.586,"Inner"
60.356,10.244,16.877,8.4185,6.2571,3.8945,16.2,8.6599,"Inner"
56.799,9.216,15.966,11.213,6.1719,3.8831,17.572,7.1861,"Inner"
60.468,10.498,15.534,9.2999,5.6499,3.821,16.992,11.96,"Inner"
62.048,14.594,17.671,16.36,6.7247,4.7003,18.422,10.38,"Inner"
61.344,7.1904,13.734,10.338,8.5212,4.4616,18.392,9.6776,"Inner"
71.618,14.213,15.263,14.212,7.1486,5.0223,16.975,8.8562,"Inner"
67.48,13.256,16.794,13.959,6.7111,5.7097,21.555,12.495,"Inner"
58.235,10.241,15.928,10.433,10.161,4.4708,15.747,8.2654,"Inner"
64.158,8.5324,14.806,9.8754,5.5942,4.4555,14.97,9.6832,"Inner"
64.099,7.807,15.758,11.591,8.023,4.0856,15.846,9.4921,"Inner"
60.484,12.798,13.594,9.4171,5.8261,4.2853,15.231,10.482,"Inner"
58.233,11.361,14.77,13.887,6.262,4.6639,19.667,9.6295,"Inner"
62.508,9.1044,16.372,10.436,5.2065,3.0842,16.752,8.8502,"Inner"
60.711,8.7326,19.171,11.606,5.8201,4.2375,15.875,9.1543,"Inner"
60.804,8.1242,14.608,9.2743,5.1084,4.2521,16.503,10.25,"Inner"
64.571,9.1174,13.852,10.471,4.4263,4.3199,18.432,10.893,"Inner"
65.622,8.7007,13.944,11.165,5.7131,4.1685,13.539,8.5569,"Inner"
69.188,10.157,17.772,13.743,4.4541,3.9408,16.698,7.5492,"Inner"
63.771,10.004,14.229,12.854,6.6117,4.0241,16.001,10.736,"Inner"
66.441,8.3737,13.774,9.5248,3.7728,3.6049,18.174,7.6401,"Inner"
60.182,11.159,18.437,10.914,5.1729,4.7276,25.723,11.806,"Inner"
64.37,8.9065,14.997,9.6544,5.7842,4.0317,18.015,9.2685,"Inner"
61.777,10.396,23.701,9.8037,5.6014,4.6859,18.996,8.9209,"Inner"
62.981,10.326,17.959,12.009,4.4671,4.7164,18.913,12.806,"Inner"
58.982,12.435,17.774,13.186,6.3854,4.0901,14.609,8.0693,"Inner"
67.555,8.8303,16.906,7.5954,7.4806,3.8823,15.057,10.92,"Inner"
62.888,10.888,17.259,12.035,5.0081,4.4517,20.145,10.642,"Inner"
63.399,12.212,15.746,11.336,4.5391,3.904,18.352,8.2237,"Inner"
60.59,7.3634,16.365,10.565,6.3873,3.9206,13.852,10.596,"Inner"
57.971,10.595,16.425,11.148,4.8536,4.413,18.121,11.279,"Inner"
58.355,11.293,13.55,10.113,7.8858,4.0845,18.864,10.107,"Inner"
62.311,11.715,17.872,11.984,6.84,3.809,20.127,14.739,"Inner"
59.386,11.227,14.636,10.827,5.2783,4.2003,17.221,9.3237,"Inner"
61.788,9.297,16.435,9.2223,5.4877,4.2611,17.256,9.6824,"Inner"
60.131,11.824,15.798,11.464,8.2985,4.7481,16.004,10.317,"Inner"
63.907,10.639,16.026,10.756,4.5745,4.3426,17.119,9.5029,"Inner"
60.403,9.1344,15.473,9.3111,3.9756,4.0768,19.014,12.682,"Inner"
66.933,11.651,16.562,11.368,6.0668,5.0029,13.872,10.809,"Inner"
64.084,11.75,12.785,10.094,8.2607,4.4855,16.142,9.2245,"Inner"
60.099,11.448,13.73,7.9661,9.9309,3.8785,17.239,8.9997,"Inner"
61.632,11.444,14.684,14.158,6.0449,3.9899,15.428,7.3325,"Inner"
58.753,9.3126,18.492,10.95,7.5556,4.4707,14.992,14.028,"Inner"
60.868,9.5475,13.265,10.018,5.4187,3.2178,11.548,7.8771,"Inner"
62.082,9.85,17.527,12.055,4.6089,4.4829,16.949,12.49,"Inner"
61.147,10.306,14.507,9.4316,4.7635,3.9341,18.275,8.6269,"Inner"
68.318,12.805,19.53,13.517,3.9267,3.9065,18.38,7.5129,"Inner"
65.379,10.298,16.313,14.662,7.7086,5.2135,23.592,11.569,"Inner"
62.146,13.547,14.136,11.453,6.4702,4.3843,19.744,9.2847,"Inner"
60.78,10.802,14.876,14.082,8.7863,4.5174,15.177,9.4623,"Inner"
57.391,9.6556,16.166,10.51,6.8162,5.0186,20.828,13.775,"Inner"
60.995,7.6484,12.079,9.0114,4.1248,2.7246,13.207,8.3144,"Inner"
61.813,12.751,22.466,15.182,6.1174,4.2207,22.813,10.014,"Inner"
63.075,11.769,17.706,10.576,4.6826,4.5878,18.32,13.22,"Inner"
60.641,10.504,17.612,12.196,4.5249,3.6295,13.977,9.1338,"Inner"
60.016,11.958,15.431,10.868,6.9774,3.8331,18.097,10.429,"Inner"
71.191,14.182,19.609,14.328,4.7233,4.7035,18.817,11.948,"Inner"
63.234,8.0057,17.545,11.327,4.1413,4.0076,21.721,12.664,"Inner"
68.617,13.282,23.9,13.614,6.2142,6.255,25.487,10.22,"Inner"
68.282,12.558,15.367,10.725,5.8042,4.6084,17.794,10.843,"Inner"
62.032,10.574,16.206,10.647,7.8513,4.292,17.855,10.291,"Inner"
61.4,11.559,17.206,10.056,9.8122,3.8994,18.902,8.785,"Inner"
58.348,9.9784,14.49,10.19,8.5083,4.1353,17.449,8.8548,"Inner"
62.12,17.339,19.982,17.262,7.2604,5.8373,22.288,10.323,"Inner"
63.743,10.963,19.224,16.392,7.0339,4.4671,18.273,10.07,"Inner"
56.056,8.8931,14.91,11.318,6.0094,4.7487,16.737,10.846,"Inner"
65.136,11.355,14.356,11.988,4.3568,4.5544,17.888,11.13,"Inner"
68.438,12.042,14.518,12.4,7.978,4.9069,16.281,13.962,"Inner"
62.195,12.523,16.516,11.916,4.9819,4.3416,20.269,10.435,"Inner"
59.284,9.0112,14.88,12.613,6.6811,3.5134,16.32,8.753,"Inner"
63.525,12.218,12.788,12.442,8.2215,4.8523,16.262,10.477,"Inner"
60.713,9.35,14.578,9.8052,5.966,3.2205,15.943,9.748,"Inner"
59.761,10.021,19.313,13.508,5.7838,3.6596,20.291,9.3684,"Inner"
63.214,12.693,16.863,13.942,5.0173,4.7901,17.414,13.345,"Inner"
63.415,9.1736,12.837,11.003,5.7518,4.4502,15.52,8.79,"Inner"
62.511,10.721,15.869,11.703,5.343,5.3238,18.603,12.61,"Inner"
67.344,10.333,18.131,9.8257,5.9518,5.7413,16.813,11.595,"Inner"
63.25,11.144,15.904,11.3,8.4688,5.1486,16.272,10.758,"Inner"
67.234,10.731,15.043,11.866,6.552,4.4447,18.031,9.0067,"Inner"
63.355,11.401,18.039,11.771,4.9403,5.1625,19.246,12.498,"Inner"
63.178,13.637,15.013,12.366,5.7307,4.5519,17.596,12.817,"Inner"
58.937,10.485,17.749,12.076,12.129,6.0746,20.354,9.4474,"Inner"
63.341,11.019,16.335,10.007,9.3102,3.531,21.043,11.762,"Inner"
62.321,12.229,16.022,9.1959,7.239,3.9636,15.657,10.537,"Inner"
66.36,14.342,22.37,13.771,7.226,5.5359,24.476,13.423,"Inner"
60.163,9.9728,16.589,11.312,4.609,3.5106,14.458,9.5195,"Inner"
68.166,11.271,17.415,12.516,6.6559,5.5423,23.946,11.843,"Inner"
67.778,8.2498,18.4,10.559,4.6492,4.036,19.191,9.2432,"Inner"
65.238,11.97,18.127,10.054,9.9394,3.3292,18.262,9.4061,"Inner"
58.864,13.108,19.256,12.901,6.8846,3.6904,15.463,12.118,"Inner"
60.994,7.593,11.184,10.377,4.8266,3.9015,16.29,7.9774,"Inner"
57.222,9.7376,18.091,11.966,4.5738,2.8934,15.462,8.4935,"Inner"
62.781,9.1101,18.76,12.35,5.7289,5.5123,20.18,16.754,"Inner"
60.767,8.1434,14.16,11.665,4.731,3.7942,16.273,7.9735,"Inner"
60.601,11.706,15.901,11.922,6.3844,5.2291,18.831,9.6157,"Inner"
64.893,22.168,18.686,18.52,8.906,9.1933,20.969,14.595,"Inner"
11.055,9.5223,13.618,7.9639,0.92888,1.813,8.4154,2.6671,"Outer"
10.281,11.06,15.001,7.5567,0.86749,1.5406,7.9313,2.77,"Outer"
12.91,11.959,14.296,7.6048,0.8618,1.5264,8.0579,2.3465,"Outer"
10.49,9.4653,12.146,9.7241,0.95395,1.5957,8.6736,2.4398,"Outer"
12.268,11.923,13.617,9.556,1.1461,1.8239,7.2972,2.259,"Outer"
11.728,9.4217,15.168,10.962,0.8058,1.8156,8.3864,2.5721,"Outer"
11.1,9.07,15.854,12.254,0.88991,1.6587,6.7586,2.3484,"Outer"
13.826,10.489,15.191,8.1345,0.9023,1.3474,9.2846,2.6646,"Outer"
11.939,10.936,15.389,9.012,0.91953,1.4331,9.6216,2.3965,"Outer"
10.926,10.706,17.609,10.876,0.96143,1.4841,8.609,2.2583,"Outer"
12.556,11.652,15.944,9.6465,1.044,1.5163,6.8367,2.5101,"Outer"
11.16,11.214,14.127,9.0048,0.88034,1.4802,7.6787,2.0885,"Outer"
12.625,10.324,15.585,10.239,0.94495,1.9248,8.5507,3.1162,"Outer"
12.634,9.7526,14.926,7.957,0.92762,1.6907,10.237,2.6491,"Outer"
10.045,11.443,14.746,9.0227,0.81526,1.845,10.157,2.6768,"Outer"
13.352,11.576,15.519,11.207,0.66995,1.43,8.5561,2.8638,"Outer"
13.1,10.859,13.277,9.5858,0.74481,1.39,7.4269,1.8919,"Outer"
11.605,10.409,15.688,8.0532,0.7634,1.4338,8.7132,1.8469,"Outer"
12.947,9.5423,15.249,9.2185,0.76493,1.2338,11.381,2.7373,"Outer"
10.425,9.7254,13.672,8.6677,0.85256,1.3325,8.5327,1.8885,"Outer"
10.048,10.633,16.959,9.392,1.1198,1.3084,9.5968,2.1223,"Outer"
14.368,8.9755,15.673,9.2075,0.98424,1.4504,7.512,2.6972,"Outer"
12.325,10.86,17.636,9.9114,0.88437,1.6172,9.5934,2.4931,"Outer"
9.6789,11.742,14.262,8.214,0.88518,1.2118,10.045,2.2371,"Outer"
13.39,11.43,16.44,11.739,0.98654,1.9334,8.7235,2.4673,"Outer"
11.406,9.3105,12.659,9.9962,0.90054,1.5169,7.9166,1.9138,"Outer"
10.908,10.487,15.286,10.911,0.84098,1.4423,8.3159,2.4456,"Outer"
13.586,9.8386,15.605,10.686,1.2272,2.0307,9.0534,2.7361,"Outer"
10.718,11.212,11.803,9.2042,1.1655,1.6079,7.5426,2.3434,"Outer"
12.497,13.029,15.005,10.128,0.90133,1.3634,7.4343,3.101,"Outer"
12.048,10.815,15.231,9.2985,0.93973,1.3504,7.6686,2.0912,"Outer"
10.488,8.6205,15.317,8.4798,0.89018,1.4736,7.6414,1.9085,"Outer"
12.625,11.365,16.554,9.2444,0.88421,1.7101,9.5315,2.4984,"Outer"
11.585,11.183,14.378,9.0959,0.95554,1.4071,9.3091,2.3975,"Outer"
12.031,11.853,10.895,10.914,1.4056,1.7576,7.0398,2.2706,"Outer"
11.558,11.598,13.536,9.2072,0.89576,1.8873,8.1022,2.5586,"Outer"
10.873,11.261,14.864,8.9987,0.92423,1.7665,8.0002,3.0138,"Outer"
11.943,11.608,12.229,10.141,0.87673,1.5536,7.2862,2.8018,"Outer"
12.145,11.58,13.646,8.4103,0.76438,1.3805,10.078,2.7722,"Outer"
10.179,10.435,14.646,8.8295,1.0119,1.8935,9.2419,2.402,"Outer"
11.732,9.7048,13.995,8.4092,0.90062,1.3196,8.6662,2.539,"Outer"
10.054,8.4772,16.396,10.894,0.81993,1.6491,10.738,2.8746,"Outer"
14.775,10.761,13.153,10.919,0.93896,1.8002,6.9088,2.8176,"Outer"
12.955,10.492,16.669,7.9377,1.1438,1.4342,10.631,3.0408,"Outer"
11.693,8.019,17.195,8.5008,0.85054,1.6715,8.5794,2.3874,"Outer"
12.682,11.438,13.806,10.072,0.70349,1.4077,7.4977,2.7436,"Outer"
14.657,11.86,17.868,8.7317,0.86116,1.5569,8.4564,2.3809,"Outer"
11.939,10.369,16.34,9.7703,1.5225,1.688,9.8205,2.2963,"Outer"
10.879,10.395,15.355,7.7871,0.75,1.8057,7.9307,2.2911,"Outer"
10.336,10.862,16.41,9.2347,0.79533,1.7591,9.6277,3.1165,"Outer"
10.971,10.08,15.156,9.9751,0.72313,1.758,9.1299,2.6925,"Outer"
12.905,9.6955,14.124,7.6203,0.69438,1.0649,9.5658,2.4623,"Outer"
9.8341,11.16,14.261,10.161,0.79213,1.5177,8.0192,2.9345,"Outer"
11.749,10.434,13.635,10.384,1.2433,1.172,7.5564,1.8917,"Outer"
11.455,10.199,15.822,7.9073,1.0228,1.2871,7.318,2.5522,"Outer"
10.254,12.242,12.155,9.1256,0.90225,1.4049,7.9059,2.1049,"Outer"
10.995,10.577,11.577,9.4531,0.73715,1.4923,6.2967,2.0702,"Outer"
11.574,10.43,15.321,7.4712,0.8615,1.3994,9.1733,2.2768,"Outer"
11.91,9.6584,14.737,6.642,0.90951,1.7837,9.8155,2.2223,"Outer"
11.903,10.66,14.786,9.086,0.88558,1.5479,8.5374,2.1693,"Outer"
9.4673,11.112,17.059,8.1271,0.80295,1.7952,7.4008,2.5128,"Outer"
12.346,10.422,14.55,8.8649,0.90288,1.919,8.8867,2.2457,"Outer"
13.341,8.8667,18.79,8.9864,1.0072,1.7352,10.74,2.4532,"Outer"
11.359,9.5358,14.821,8.1086,1.001,1.5398,8.9344,2.6699,"Outer"
11.798,11.088,15.383,10.319,0.96583,1.5662,9.1255,2.5829,"Outer"
11.927,10.639,16.101,7.6379,0.78107,1.6308,9.9735,2.5998,"Outer"
